day_begin;day_end;begin_time;end_time;begin_time_seconds;end_time_seconds;activity_name;activity_number
275;275;13:03:46;13:38:25;23720626;23722705;Watching TV;19
275;275;13:40:08;14:30:23;23722808;23725823;Eating;1
275;275;14:31:39;16:57:15;23725899;23734635;Sleep;24
275;275;17:00:11;17:05:58;23734811;23735158;Toileting;7
275;275;17:07:04;18:33:38;23735224;23740418;Watching TV;19
275;275;18:34:58;18:43:44;23740498;23741024;Change clothes;2
275;275;18:45:15;20:04:08;23741115;23745848;Watching TV;19
275;275;20:05:15;20:15:05;23745915;23746505;Make up;6
275;275;20:18:04;22:56:14;23746684;23756174;Go out;33
275;275;22:57:23;23:05:26;23756243;23756726;Change clothes;2
275;276;23:06:34;04:09:26;23756794;23774966;Sleep;24
276;276;04:11:26;04:19:11;23775086;23775551;Toileting;7
276;276;04:21:09;08:49:52;23775669;23791792;Sleep;24
276;276;08:53:16;08:59:12;23791996;23792352;Washing hand/face;4
276;276;09:00:21;09:08:45;23792421;23792925;Change clothes;2
276;276;09:09:48;09:15:02;23792988;23793302;Make coffee;13
276;276;09:15:31;09:21:23;23793331;23793683;Toileting;7
276;276;09:23:12;09:26:51;23793792;23794011;Washing hand/face;4
276;276;09:28:30;09:39:21;23794110;23794761;Washing (take shower);3
276;276;09:41:12;09:46:09;23794872;23795169;Hair dray;5
276;276;09:47:58;09:57:36;23795278;23795856;Make sandwich;15
276;276;09:58:36;10:23:10;23795916;23797390;Eating;1
276;276;10:26:02;10:32:13;23797562;23797933;Make tee;14
276;276;10:34:02;11:05:19;23798042;23799919;Watching TV;19
276;276;11:06:48;11:44:55;23800008;23802295;Make hot food;16
276;276;11:47:51;11:52:50;23802471;23802770;Move dish;34
276;276;11:53:51;12:48:20;23802831;23806100;Eating;1
276;276;12:50:38;12:53:22;23806238;23806402;Take M.;18
276;276;12:55:01;13:00:29;23806501;23806829;Make coffee;13
276;276;13:01:41;13:31:49;23806901;23808709;Watching TV;19
276;276;13:33:02;13:39:11;23808782;23809151;Toileting;7
276;276;13:40:18;13:44:12;23809218;23809452;Washing hand/face;4
276;276;13:45:38;14:23:48;23809538;23811828;Watching TV;19
276;276;14:25:01;16:54:52;23811901;23820892;Sleep;24
276;276;16:56:34;17:04:05;23820994;23821445;Toileting;7
276;276;17:05:11;18:33:04;23821511;23826784;Watching TV;19
276;276;18:34:46;18:42:13;23826886;23827333;Change clothes;2
276;276;18:43:56;18:51:35;23827436;23827895;Toileting;7
276;276;18:53:01;18:58:04;23827981;23828284;Washing hand/face;4
276;276;18:59:35;19:42:33;23828375;23830953;Make hot food;16
276;276;19:42:33;20:42:33;23830953;23834553;Eating;1
276;276;20:45:03;20:49:58;23834703;23834998;Move dish;34
276;276;20:51:32;21:01:35;23835092;23835695;Cell use;17
276;276;21:02:49;21:09:47;23835769;23836187;Toileting;7
276;276;21:11:45;21:15:43;23836305;23836543;Washing hand/face;4
276;276;21:17:37;22:13:16;23836657;23839996;Watching TV;19
276;276;22:14:33;22:23:58;23840073;23840638;Change clothes;2
276;277;22:25:41;06:19:55;23840741;23869195;Sleep;24
277;277;06:22:00;06:31:29;23869320;23869889;Toileting;7
277;277;06:33:15;08:10:10;23869995;23875810;Sleep;24
277;277;08:14:10;08:18:42;23876050;23876322;Washing hand/face;4
277;277;08:20:22;08:28:20;23876422;23876900;Change clothes;2
277;277;08:29:21;08:32:41;23876961;23877161;Washing hand/face;4
277;277;08:34:34;08:42:49;23877274;23877769;Toileting;7
277;277;08:44:19;08:50:11;23877859;23878211;Washing hand/face;4
277;277;08:51:41;08:58:27;23878301;23878707;Make coffee;13
277;277;09:00:12;09:13:11;23878812;23879591;Washing (take shower);3
277;277;09:14:44;09:18:47;23879684;23879927;Hair dray;5
277;277;09:20:06;09:28:08;23880006;23880488;Make sandwich;15
277;277;09:30:00;09:57:36;23880600;23882256;Eating;1
277;277;10:00:31;10:03:34;23882431;23882614;Washing hand/face;4
277;277;10:05:27;11:01:27;23882727;23886087;Reading;35
277;277;11:02:32;11:56:33;23886152;23889393;Make hot food;16
277;277;11:58:15;12:05:37;23889495;23889937;Toileting;7
277;277;12:07:03;12:12:59;23890023;23890379;Washing hand/face;4
277;277;12:14:18;12:24:00;23890458;23891040;Toileting;7
277;277;12:25:52;12:29:55;23891152;23891395;Washing hand/face;4
277;277;12:31:46;12:37:45;23891506;23891865;Make coffee;13
277;277;12:39:27;12:43:20;23891967;23892200;Washing hand/face;4
277;277;12:44:51;13:32:29;23892291;23895149;Eating;1
277;277;13:35:24;13:37:48;23895324;23895468;Take M.;18
277;277;13:39:32;14:17:46;23895572;23897866;Watching TV;19
277;277;14:19:10;16:31:11;23897950;23905871;Sleep;24
277;277;16:33:32;16:43:01;23906012;23906581;Toileting;7
277;277;16:44:10;16:47:44;23906650;23906864;Washing hand/face;4
277;277;16:49:29;17:02:01;23906969;23907721;Cell use;17
277;277;17:03:04;17:42:23;23907784;23910143;Watching TV;19
277;277;17:43:41;17:52:53;23910221;23910773;Toileting;7
277;277;17:54:13;17:58:17;23910853;23911097;Washing hand/face;4
277;277;18:00:00;18:34:37;23911200;23913277;Make hot food;16
277;277;18:34:37;19:34:37;23913277;23916877;Eating;1
277;277;19:36:49;19:40:05;23917009;23917205;Move dish;34
277;277;19:41:57;19:53:17;23917317;23917997;Wash dish;12
277;277;19:55:17;19:59:28;23918117;23918368;Washing hand/face;4
277;277;20:00:54;20:10:22;23918454;23919022;Toileting;7
277;277;20:11:29;20:16:52;23919089;23919412;Washing hand/face;4
277;277;20:18:20;20:37:05;23919500;23920625;Cell use;17
277;277;20:38:53;22:00:21;23920733;23925621;Watching TV;19
277;277;22:01:26;22:07:47;23925686;23926067;Change clothes;2
277;278;22:08:53;05:15:21;23926133;23951721;Sleep;24
278;278;05:17:39;05:26:52;23951859;23952412;Toileting;7
278;278;05:28:29;05:32:37;23952509;23952757;Washing hand/face;4
278;278;05:34:02;07:58:46;23952842;23961526;Sleep;24
278;278;08:01:17;08:11:13;23961677;23962273;Toileting;7
278;278;08:14:53;08:20:24;23962493;23962824;Washing hand/face;4
278;278;08:21:55;08:37:19;23962915;23963839;Washing (take shower);3
278;278;08:40:18;08:45:56;23964018;23964356;Make coffee;13
278;278;08:47:50;08:55:30;23964470;23964930;Toileting;7
278;278;08:57:05;09:00:53;23965025;23965253;Washing hand/face;4
278;278;09:02:19;09:08:27;23965339;23965707;Change clothes;2
278;278;09:10:41;09:13:44;23965841;23966024;Washing hand/face;4
278;278;09:15:13;09:20:54;23966113;23966454;Make sandwich;15
278;278;09:22:05;09:42:57;23966525;23967777;Eating;1
278;278;09:45:27;09:49:04;23967927;23968144;Washing hand/face;4
278;278;09:50:16;10:26:28;23968216;23970388;Vacuuming;10
278;278;10:27:41;10:32:34;23970461;23970754;Washing hand/face;4
278;278;10:34:01;11:23:40;23970841;23973820;Laundry;11
278;278;11:24:52;12:23:12;23973892;23977392;Make hot food;16
278;278;12:24:23;12:58:46;23977463;23979526;Watching TV;19
278;278;13:00:40;13:04:17;23979640;23979857;Take M.;18
278;278;13:05:54;13:20:17;23979954;23980817;Cell use;17
278;278;13:21:48;14:11:35;23980908;23983895;Eating;1
278;278;14:12:42;16:23:03;23983962;23991783;Sleep;24
278;278;16:25:59;16:35:21;23991959;23992521;Toileting;7
278;278;16:37:17;16:41:27;23992637;23992887;Washing hand/face;4
278;278;16:42:57;16:52:07;23992977;23993527;Make coffee;13
278;278;16:54:07;17:00:57;23993647;23994057;Toileting;7
278;278;17:02:14;17:49:44;23994134;23996984;Watching TV;19
278;278;17:51:16;17:59:44;23997076;23997584;Change clothes;2
278;278;18:00:47;18:04:13;23997647;23997853;Washing hand/face;4
278;278;18:05:35;18:19:07;23997935;23998747;Cell use;17
278;278;18:20:16;18:33:05;23998816;23999585;Wash dish;12
278;278;18:34:20;19:04:45;23999660;24001485;Reading;35
278;278;19:06:24;19:11:40;24001584;24001900;Change clothes;2
278;278;19:13:28;19:20:52;24002008;24002452;Make up;6
278;278;19:23:05;21:48:49;24002585;24011329;Go out;33
278;278;21:50:51;22:00:01;24011451;24012001;Toileting;7
278;278;22:01:18;22:08:00;24012078;24012480;Change clothes;2
278;279;22:09:43;03:57:39;24012583;24033459;Sleep;24
279;279;03:59:49;04:09:48;24033589;24034188;Toileting;7
279;279;04:11:39;04:16:05;24034299;24034565;Washing hand/face;4
279;279;04:17:37;08:00:00;24034657;24048000;Sleep;24
279;279;08:04:04;08:22:40;24048244;24049360;Washing (take shower);3
279;279;08:25:28;08:33:45;24049528;24050025;Change clothes;2
279;279;08:34:55;08:40:51;24050095;24050451;Make coffee;13
279;279;08:42:25;08:48:18;24050545;24050898;Washing hand/face;4
279;279;08:49:58;08:56:51;24050998;24051411;Toileting;7
279;279;08:58:17;09:04:03;24051497;24051843;Washing hand/face;4
279;279;09:05:46;09:14:46;24051946;24052486;Make sandwich;15
279;279;09:16:38;09:45:29;24052598;24054329;Eating;1
279;279;09:46:48;09:56:17;24054408;24054977;Toileting;7
279;279;09:57:25;10:01:41;24055045;24055301;Washing hand/face;4
279;279;10:02:41;10:08:22;24055361;24055702;Toileting;7
279;279;10:09:25;10:14:26;24055765;24056066;Washing hand/face;4
279;279;10:15:44;10:55:11;24056144;24058511;Reading;35
279;279;10:57:02;11:11:44;24058622;24059504;Cell use;17
279;279;11:12:53;11:47:18;24059573;24061638;Make hot food;16
279;279;11:49:03;11:53:55;24061743;24062035;Washing hand/face;4
279;279;11:55:52;12:09:29;24062152;24062969;Cell use;17
279;279;12:10:44;13:06:46;24063044;24066406;Eating;1
279;279;13:08:47;13:13:14;24066527;24066794;Move dish;34
279;279;13:14:47;13:19:13;24066887;24067153;Washing hand/face;4
279;279;13:21:13;13:26:36;24067273;24067596;Move dish;34
279;279;13:28:12;13:31:16;24067692;24067876;Washing hand/face;4
279;279;13:32:34;13:43:38;24067954;24068618;Cell use;17
279;279;13:45:02;14:23:45;24068702;24071025;Watching TV;19
279;279;14:25:43;14:30:04;24071143;24071404;Washing hand/face;4
279;279;14:31:12;14:39:32;24071472;24071972;Make coffee;13
279;279;14:41:31;14:47:38;24072091;24072458;Toileting;7
279;279;14:49:24;14:54:57;24072564;24072897;Washing hand/face;4
279;279;14:56:24;15:27:29;24072984;24074849;Watching TV;19
279;279;15:28:52;15:32:14;24074932;24075134;Washing hand/face;4
279;279;15:33:46;15:35:52;24075226;24075352;Take M.;18
279;279;15:36:55;18:02:19;24075415;24084139;Sleep;24
279;279;18:03:25;18:34:32;24084205;24086072;Watching TV;19
279;279;18:36:31;18:48:05;24086191;24086885;Wash dish;12
279;279;18:49:42;18:55:42;24086982;24087342;Washing hand/face;4
279;279;18:56:47;19:56:47;24087407;24091007;Eating;1
279;279;19:59:24;20:08:58;24091164;24091738;Make coffee;13
279;279;20:10:08;20:15:36;24091808;24092136;Move dish;34
279;279;20:17:11;20:22:27;24092231;24092547;Toileting;7
279;279;20:24:07;20:29:39;24092647;24092979;Washing hand/face;4
279;279;20:30:53;20:38:03;24093053;24093483;Make coffee;13
279;279;20:39:16;21:36:08;24093556;24096968;Reading;35
279;279;21:37:14;21:42:07;24097034;24097327;Move dish;34
279;279;21:43:12;21:49:02;24097392;24097742;Washing hand/face;4
279;279;21:50:58;22:32:02;24097858;24100322;Reading;35
279;279;22:33:04;22:41:11;24100384;24100871;Change clothes;2
279;280;22:43:07;03:52:17;24100987;24119537;Sleep;24
280;280;03:54:25;04:01:27;24119665;24120087;Toileting;7
280;280;04:03:09;04:08:36;24120189;24120516;Washing hand/face;4
280;280;04:09:50;08:43:34;24120590;24137014;Sleep;24
280;280;08:47:40;08:51:00;24137260;24137460;Washing hand/face;4
280;280;08:52:29;09:01:11;24137549;24138071;Toileting;7
280;280;09:03:16;09:13:21;24138196;24138801;Washing (take shower);3
280;280;09:15:13;09:19:24;24138913;24139164;Hair dray;5
280;280;09:20:31;09:28:38;24139231;24139718;Change clothes;2
280;280;09:30:53;09:35:22;24139853;24140122;Washing hand/face;4
280;280;09:37:11;09:44:40;24140231;24140680;Make coffee;13
280;280;09:46:01;09:51:43;24140761;24141103;Washing hand/face;4
280;280;09:53:20;10:02:29;24141200;24141749;Make sandwich;15
280;280;10:04:14;10:32:40;24141854;24143560;Eating;1
280;280;10:35:38;10:53:39;24143738;24144819;Cell use;17
280;280;10:55:33;12:33:58;24144933;24150838;Go out;33
280;280;12:35:26;13:21:10;24150926;24153670;Make hot food;16
280;280;13:22:46;13:27:56;24153766;24154076;Washing hand/face;4
280;280;13:29:19;13:32:31;24154159;24154351;Move dish;34
280;280;13:34:06;13:37:53;24154446;24154673;Take M.;18
280;280;13:39:42;13:43:45;24154782;24155025;Move dish;34
280;280;13:45:20;14:43:50;24155120;24158630;Eating;1
280;280;14:44:55;16:45:07;24158695;24165907;Sleep;24
280;280;16:47:08;16:56:41;24166028;24166601;Toileting;7
280;280;16:57:42;17:01:40;24166662;24166900;Washing hand/face;4
280;280;17:03:06;17:57:01;24166986;24170221;Watching TV;19
280;280;17:58:50;18:06:11;24170330;24170771;Make up;6
280;280;18:08:21;20:25:55;24170901;24179155;Go out;33
280;280;20:28:18;20:37:06;24179298;24179826;Toileting;7
280;280;20:38:13;20:41:31;24179893;24180091;Washing hand/face;4
280;280;20:43:27;21:19:34;24180207;24182374;Watching TV;19
280;280;21:21:29;22:08:18;24182489;24185298;Reading;35
280;280;22:09:39;22:17:07;24185379;24185827;Change clothes;2
280;281;22:18:55;03:25:37;24185935;24204337;Sleep;24
281;281;03:27:58;03:33:48;24204478;24204828;Toileting;7
281;281;03:35:40;08:10:31;24204940;24221431;Sleep;24
281;281;08:14:02;08:28:27;24221642;24222507;Washing (take shower);3
281;281;08:29:29;08:32:03;24222569;24222723;Hair dray;5
281;281;08:33:31;08:42:53;24222811;24223373;Change clothes;2
281;281;08:44:16;08:52:27;24223456;24223947;Toileting;7
281;281;08:54:24;08:59:37;24224064;24224377;Washing hand/face;4
281;281;09:01:33;09:09:05;24224493;24224945;Make coffee;13
281;281;09:10:36;09:14:25;24225036;24225265;Washing hand/face;4
281;281;09:16:05;09:25:17;24225365;24225917;Make sandwich;15
281;281;09:27:04;09:49:56;24226024;24227396;Eating;1
281;281;09:52:52;10:34:12;24227572;24230052;Watching TV;19
281;281;10:35:53;10:42:24;24230153;24230544;Toileting;7
281;281;10:43:38;10:49:32;24230618;24230972;Washing hand/face;4
281;281;10:51:20;11:01:51;24231080;24231711;Cell use;17
281;281;11:03:02;11:42:16;24231782;24234136;Make hot food;16
281;281;11:44:09;11:47:50;24234249;24234470;Washing hand/face;4
281;281;11:49:10;12:39:58;24234550;24237598;Eating;1
281;281;12:42:51;12:46:18;24237771;24237978;Take M.;18
281;281;12:47:23;13:27:10;24238043;24240430;Watching TV;19
281;281;13:28:20;13:37:07;24240500;24241027;Make coffee;13
281;281;13:38:39;13:44:23;24241119;24241463;Washing hand/face;4
281;281;13:46:22;13:52:25;24241582;24241945;Toileting;7
281;281;13:53:52;13:58:36;24242032;24242316;Washing hand/face;4
281;281;14:00:18;14:04:02;24242418;24242642;Move dish;34
281;281;14:05:22;16:18:08;24242722;24250688;Sleep;24
281;281;16:20:55;16:24:30;24250855;24251070;Washing hand/face;4
281;281;16:26:15;16:35:23;24251175;24251723;Make coffee;13
281;281;16:36:33;16:47:23;24251793;24252443;Cell use;17
281;281;16:48:27;16:52:10;24252507;24252730;Washing hand/face;4
281;281;16:53:18;16:59:47;24252798;24253187;Toileting;7
281;281;17:01:12;17:06:49;24253272;24253609;Washing hand/face;4
281;281;17:08:01;18:55:35;24253681;24260135;Watching TV;19
281;281;18:57:13;19:08:36;24260233;24260916;Cell use;17
281;281;19:09:53;19:23:19;24260993;24261799;Wash dish;12
281;281;19:24:26;20:20:20;24261866;24265220;Reading;35
281;281;20:21:52;20:30:59;24265312;24265859;Toileting;7
281;281;20:32:07;20:37:06;24265927;24266226;Washing hand/face;4
281;281;20:39:00;21:39:00;24266340;24269940;Eating;1
281;281;21:41:38;21:46:10;24270098;24270370;Move dish;34
281;281;21:48:01;21:52:02;24270481;24270722;Washing hand/face;4
281;281;21:54:00;22:53:30;24270840;24274410;Make hot food;16
281;281;22:54:36;23:04:17;24274476;24275057;Change clothes;2
281;282;23:06:06;03:58:10;24275166;24292690;Sleep;24
282;282;04:00:41;04:07:51;24292841;24293271;Toileting;7
282;282;04:08:57;08:53:30;24293337;24310410;Sleep;24
282;282;08:57:05;09:07:52;24310625;24311272;Washing (take shower);3
282;282;09:09:02;09:12:21;24311342;24311541;Hair dray;5
282;282;09:13:29;09:22:27;24311609;24312147;Change clothes;2
282;282;09:24:19;09:29:20;24312259;24312560;Toileting;7
282;282;09:31:17;09:35:22;24312677;24312922;Washing hand/face;4
282;282;09:36:44;09:43:21;24313004;24313401;Make coffee;13
282;282;09:45:07;09:49:54;24313507;24313794;Washing hand/face;4
282;282;09:51:44;09:58:41;24313904;24314321;Make sandwich;15
282;282;10:00:12;10:23:30;24314412;24315810;Eating;1
282;282;10:25:33;10:31:20;24315933;24316280;Washing hand/face;4
282;282;10:32:40;10:41:03;24316360;24316863;Make coffee;13
282;282;10:42:31;11:32:04;24316951;24319924;Reading;35
282;282;11:33:33;12:18:38;24320013;24322718;Make hot food;16
282;282;12:20:37;12:25:59;24322837;24323159;Washing hand/face;4
282;282;12:27:08;13:04:32;24323228;24325472;Eating;1
282;282;13:07:04;13:10:26;24325624;24325826;Take M.;18
282;282;13:12:06;13:15:53;24325926;24326153;Move dish;34
282;282;13:17:21;13:27:41;24326241;24326861;Cell use;17
282;282;13:28:43;13:34:30;24326923;24327270;Move dish;34
282;282;13:36:30;13:39:33;24327390;24327573;Washing hand/face;4
282;282;13:40:50;13:46:50;24327650;24328010;Toileting;7
282;282;13:47:51;13:53:01;24328071;24328381;Washing hand/face;4
282;282;13:54:59;14:11:28;24328499;24329488;Cell use;17
282;282;14:12:32;16:25:19;24329552;24337519;Sleep;24
282;282;16:27:12;16:33:14;24337632;24337994;Toileting;7
282;282;16:34:27;16:40:11;24338067;24338411;Washing hand/face;4
282;282;16:42:10;17:05:39;24338530;24339939;Cell use;17
282;282;17:07:08;18:35:19;24340028;24345319;Watching TV;19
282;282;18:36:25;18:44:20;24345385;24345860;Change clothes;2
282;282;18:46:21;21:44:17;24345981;24356657;Go out;33
282;282;21:45:38;21:50:35;24356738;24357035;Washing hand/face;4
282;282;21:52:30;22:02:52;24357150;24357772;Cell use;17
282;282;22:04:15;22:09:36;24357855;24358176;Change clothes;2
282;283;22:11:01;05:00:14;24358261;24382814;Sleep;24
283;283;05:02:42;05:08:55;24382962;24383335;Toileting;7
283;283;05:10:25;05:14:34;24383425;24383674;Washing hand/face;4
283;283;05:16:19;07:57:25;24383779;24393445;Sleep;24
283;283;08:00:12;08:06:40;24393612;24394000;Toileting;7
283;283;08:09:54;08:28:41;24394194;24395321;Washing (take shower);3
283;283;08:31:37;08:37:17;24395497;24395837;Toileting;7
283;283;08:38:33;08:43:18;24395913;24396198;Washing hand/face;4
283;283;08:45:04;08:53:41;24396304;24396821;Change clothes;2
283;283;08:55:32;09:00:00;24396932;24397200;Washing hand/face;4
283;283;09:01:02;09:06:34;24397262;24397594;Make coffee;13
283;283;09:07:48;09:13:40;24397668;24398020;Washing hand/face;4
283;283;09:15:15;09:22:12;24398115;24398532;Make sandwich;15
283;283;09:23:36;09:45:42;24398616;24399942;Eating;1
283;283;09:48:37;09:59:02;24400117;24400742;Cell use;17
283;283;10:00:41;10:10:23;24400841;24401423;Make coffee;13
283;283;10:12:21;11:11:39;24401541;24405099;Reading;35
283;283;11:12:57;11:45:50;24405177;24407150;Make hot food;16
283;283;11:47:02;11:52:06;24407222;24407526;Washing hand/face;4
283;283;11:53:08;12:18:55;24407588;24409135;Watching TV;19
283;283;12:20:04;12:39:32;24409204;24410372;Cell use;17
283;283;12:41:07;12:43:09;24410467;24410589;Take M.;18
283;283;12:44:51;13:06:29;24410691;24411989;Watching TV;19
283;283;13:08:21;13:14:47;24412101;24412487;Toileting;7
283;283;13:16:08;13:19:35;24412568;24412775;Washing hand/face;4
283;283;13:21:16;13:44:53;24412876;24414293;Watching TV;19
283;283;13:46:31;14:01:35;24414391;24415295;Cell use;17
283;283;14:03:02;14:06:33;24415382;24415593;Washing hand/face;4
283;283;14:07:57;14:14:32;24415677;24416072;Make coffee;13
283;283;14:16:18;14:24:27;24416178;24416667;Toileting;7
283;283;14:26:22;14:29:46;24416782;24416986;Washing hand/face;4
283;283;14:30:56;15:25:32;24417056;24420332;Eating;1
283;283;15:26:33;17:53:51;24420393;24429231;Sleep;24
283;283;17:55:19;18:57:44;24429319;24433064;Watching TV;19
283;283;18:58:49;19:36:06;24433129;24435366;Make hot food;16
283;283;19:37:07;19:41:37;24435427;24435697;Move dish;34
283;283;19:43:22;19:53:25;24435802;24436405;Wash dish;12
283;283;19:55:00;20:27:04;24436500;24438424;Reading;35
283;283;20:28:06;21:51:45;24438486;24443505;Watching TV;19
283;283;21:53:14;22:09:56;24443594;24444596;Cell use;17
283;283;22:11:07;22:15:53;24444667;24444953;Move dish;34
283;283;22:17:36;22:25:40;24445056;24445540;Toileting;7
283;283;22:26:50;22:32:49;24445610;24445969;Washing hand/face;4
283;283;22:33:59;23:46:23;24446039;24450383;Watching TV;19
283;283;23:47:28;23:55:21;24450448;24450921;Toileting;7
283;284;23:56:56;00:00:55;24451016;24451255;Washing hand/face;4
284;284;00:01:56;00:39:42;24451316;24453582;Reading;35
284;284;00:41:29;01:18:44;24453689;24455924;Watching TV;19
284;284;01:19:51;01:29:21;24455991;24456561;Change clothes;2
284;284;01:30:56;01:46:48;24456656;24457608;Cell use;17
284;284;01:48:26;03:09:19;24457706;24462559;Watching TV;19
284;284;03:10:21;03:17:05;24462621;24463025;Change clothes;2
284;284;03:18:27;03:26:33;24463107;24463593;Make up;6
284;284;03:26:55;03:30:20;24463615;24463820;Washing hand/face;4
284;284;03:31:38;03:42:19;24463898;24464539;Cell use;17
284;284;03:43:59;04:23:20;24464639;24467000;Reading;35
284;284;04:24:45;04:34:29;24467085;24467669;Make coffee;13
284;284;04:35:29;04:39:56;24467729;24467996;Washing hand/face;4
284;284;04:41:37;05:41:37;24468097;24471697;Eating;1
284;284;05:42:57;05:51:38;24471777;24472298;Change clothes;2
284;284;05:53:08;12:37:57;24472388;24496677;Sleep;24
284;284;12:41:19;12:45:27;24496879;24497127;Washing hand/face;4
284;284;12:47:07;12:56:40;24497227;24497800;Change clothes;2
284;284;12:58:04;13:04:33;24497884;24498273;Toileting;7
284;284;13:06:31;13:10:16;24498391;24498616;Washing hand/face;4
284;284;13:11:36;13:19:54;24498696;24499194;Make coffee;13
284;284;13:21:38;13:27:12;24499298;24499632;Washing hand/face;4
284;284;13:28:30;13:38:40;24499710;24500320;Washing (take shower);3
284;284;13:40:21;13:44:10;24500421;24500650;Hair dray;5
284;284;13:45:58;13:53:31;24500758;24501211;Make sandwich;15
284;284;13:54:59;14:19:18;24501299;24502758;Eating;1
284;284;14:20:44;15:12:19;24502844;24505939;Make hot food;16
284;284;15:13:23;15:17:39;24506003;24506259;Washing hand/face;4
284;284;15:18:44;16:09:27;24506324;24509367;Eating;1
284;284;16:12:21;16:16:09;24509541;24509769;Take M.;18
284;284;16:17:17;18:27:14;24509837;24517634;Sleep;24
284;284;18:28:30;19:56:34;24517710;24522994;Watching TV;19
284;284;19:57:49;20:27:55;24523069;24524875;Reading;35
284;284;20:29:19;23:12:08;24524959;24534728;Go out;33
284;284;23:13:37;23:19:25;24534817;24535165;Change clothes;2
284;285;23:20:55;04:19:08;24535255;24553148;Sleep;24
285;285;04:22:04;04:29:48;24553324;24553788;Toileting;7
285;285;04:31:07;04:36:53;24553867;24554213;Washing hand/face;4
285;285;04:38:46;09:20:24;24554326;24571224;Sleep;24
285;285;09:23:49;09:36:34;24571429;24572194;Washing (take shower);3
285;285;09:38:51;09:45:07;24572331;24572707;Change clothes;2
285;285;09:47:12;09:53:42;24572832;24573222;Make coffee;13
285;285;09:54:56;10:04:45;24573296;24573885;Toileting;7
285;285;10:06:43;10:12:15;24574003;24574335;Washing hand/face;4
285;285;10:13:53;10:23:37;24574433;24575017;Make sandwich;15
285;285;10:25:33;10:47:36;24575133;24576456;Eating;1
285;285;10:49:36;11:05:35;24576576;24577535;Cell use;17
285;285;11:07:32;11:29:23;24577652;24578963;Vacuuming;10
285;285;11:31:13;12:17:49;24579073;24581869;Laundry;11
285;285;12:19:13;13:00:07;24581953;24584407;Make hot food;16
285;285;13:01:49;13:29:59;24584509;24586199;Watching TV;19
285;285;13:31:37;13:39:22;24586297;24586762;Toileting;7
285;285;13:41:01;13:45:43;24586861;24587143;Washing hand/face;4
285;285;13:47:39;14:25:53;24587259;24589553;Eating;1
285;285;14:27:59;14:32:20;24589679;24589940;Move dish;34
285;285;14:33:28;14:43:46;24590008;24590626;Cell use;17
285;285;14:45:32;14:55:29;24590732;24591329;Toileting;7
285;285;14:57:19;15:03:12;24591439;24591792;Washing hand/face;4
285;285;15:04:41;15:38:37;24591881;24593917;Watching TV;19
285;285;15:40:29;15:45:37;24594029;24594337;Washing hand/face;4
285;285;15:47:09;16:23:33;24594429;24596613;Watching TV;19
285;285;16:24:39;16:29:47;24596679;24596987;Washing hand/face;4
285;285;16:31:04;16:39:17;24597064;24597557;Make coffee;13
285;285;16:41:04;16:46:30;24597664;24597990;Move dish;34
285;285;16:48:08;16:51:17;24598088;24598277;Washing hand/face;4
285;285;16:52:31;17:07:41;24598351;24599261;Cell use;17
285;285;17:08:44;17:11:24;24599324;24599484;Take M.;18
285;285;17:12:42;19:38:13;24599562;24608293;Sleep;24
285;285;19:39:38;20:11:45;24608378;24610305;Watching TV;19
285;285;20:13:12;20:21:06;24610392;24610866;Make coffee;13
285;285;20:22:22;20:30:02;24610942;24611402;Toileting;7
285;285;20:31:56;20:36:08;24611516;24611768;Washing hand/face;4
285;285;20:38:06;20:55:47;24611886;24612947;Cell use;17
285;285;20:57:17;21:09:25;24613037;24613765;Wash dish;12
285;285;21:11:18;21:15:06;24613878;24614106;Washing hand/face;4
285;285;21:16:39;21:52:34;24614199;24616354;Make hot food;16
285;285;21:52:34;22:52:34;24616354;24619954;Eating;1
285;285;22:53:42;23:02:01;24620022;24620521;Change clothes;2
285;286;23:03:09;04:36:46;24620589;24640606;Sleep;24
286;286;04:39:04;04:45:47;24640744;24641147;Toileting;7
286;286;04:47:45;04:51:03;24641265;24641463;Washing hand/face;4
286;286;04:52:41;09:01:37;24641561;24656497;Sleep;24
286;286;09:04:52;09:24:19;24656692;24657859;Washing (take shower);3
286;286;09:25:36;09:29:26;24657936;24658166;Hair dray;5
286;286;09:31:16;09:36:24;24658276;24658584;Change clothes;2
286;286;09:37:33;09:44:08;24658653;24659048;Make coffee;13
286;286;09:45:21;09:48:44;24659121;24659324;Washing hand/face;4
286;286;09:50:19;09:59:21;24659419;24659961;Toileting;7
286;286;10:00:34;10:06:07;24660034;24660367;Washing hand/face;4
286;286;10:07:29;10:14:10;24660449;24660850;Make sandwich;15
286;286;10:15:11;10:45:06;24660911;24662706;Eating;1
286;286;10:47:49;10:54:38;24662869;24663278;Make coffee;13
286;286;10:56:10;11:44:20;24663370;24666260;Reading;35
286;286;11:45:39;12:38:15;24666339;24669495;Make hot food;16
286;286;12:40:36;12:44:16;24669636;24669856;Move dish;34
286;286;12:45:42;12:52:30;24669942;24670350;Make coffee;13
286;286;12:53:47;13:31:51;24670427;24672711;Watching TV;19
286;286;13:33:18;14:13:12;24672798;24675192;Eating;1
286;286;14:16:09;14:20:39;24675369;24675639;Move dish;34
286;286;14:22:08;14:25:00;24675728;24675900;Take M.;18
286;286;14:26:14;16:48:46;24675974;24684526;Sleep;24
